id	pval	qval
ENSG00000121281	0.149376948	0.38637631475673095
ENSG00000155897	0.043830790700000004	0.1970746933827749
ENSG00000162104	9.64354174e-09	9.776029446447205e-07
ENSG00000141433	0.9186435140000001	0.9546291176612903
ENSG00000078549	0.6106620660000001	0.7742237469604873
ENSG00000087274	0.5305713470000001	0.7238346685061761
ENSG00000075340	0.0241029634	0.1394639036929437
ENSG00000148700	0.470650994	0.682946602787023
ENSG00000147872	0.031184226800000003	0.1614877018795027
ENSG00000187758	0.363108905	0.6020051242295518
ENSG00000196616	0.35045931	0.5924639006645845
ENSG00000248144	0.201569141	0.4481524294698795
ENSG00000198099	1.0	1.0
ENSG00000197894	0.080394971	0.27636941544696164
ENSG00000172955	0.0378614425	0.1799526874795082
ENSG00000196344	0.0378443111	0.17993443593557834
ENSG00000156110	0.222557382	0.4717480433565558
ENSG00000148926	2.70393082e-05	0.0009380559998615384
ENSG00000163485	0.701870694	0.8294591413475002
ENSG00000128271	0.0644338333	0.24311109441355933
ENSG00000170425	0.8906196359999999	0.9384191323314945
ENSG00000121933	0.158637532	0.39747514962222225
ENSG00000144843	0.226082184	0.47536499258503756
ENSG00000143799	0.166769768	0.4072915092129964
ENSG00000102699	0.0003080932	0.0065992100200527705
ENSG00000171873	0.584707506	0.7585644068557731
ENSG00000170214	0.0294371185	0.15629203923021584
ENSG00000120907	0.725263109	0.842735660511558
ENSG00000150594	0.943363203	0.9682309225556609
ENSG00000222040	0.381132013	0.6160951177885304
ENSG00000184160	0.0285947889	0.15347603060509094
ENSG00000043591	0.528375685	0.7221056316976685
ENSG00000169252	0.667942685	0.8076197076005361
ENSG00000188778	0.142414779	0.3773249711847259
ENSG00000173020	0.26240388800000003	0.5123053033685223
ENSG00000100077	0.35453446899999996	0.5954821858889003
ENSG00000239900	5.44009282e-14	2.1913956364834284e-10
ENSG00000035687	0.336813742	0.5811772270189159
ENSG00000196961	0.177235773	0.4203330427151622
ENSG00000183020	0.299932981	0.5488709647748479
ENSG00000100280	0.0053278216	0.05173595185263158
ENSG00000006125	0.630755706	0.7852582917451312
ENSG00000166747	0.0006011009999999999	0.01114095415068493
ENSG00000106624	0.543137998	0.731922101599668
ENSG00000104964	0.48300317200000004	0.6903728725911972
ENSG00000124812	0.8817309999999999	0.9334149126947903
ENSG00000079557	0.024984173199999998	0.14213140717421163
ENSG00000081051	0.0587079913	0.2312842323744
ENSG00000038002	0.893487994	0.9400166577647898
ENSG00000157766	0.393349016	0.6256108399882491
ENSG00000162688	0.36090485200000005	0.6002401856774854
ENSG00000159723	0.235383292	0.48533970490971423
ENSG00000101384	0.10124025699999999	0.3143354326692161
ENSG00000135744	0.0644912222	0.24311109441355933
ENSG00000144891	0.501305246	0.7043260621370717
ENSG00000134817	0.78965685	0.8815192671304228
ENSG00000172482	0.7928452690000001	0.8832679583600084
ENSG00000101444	0.328954538	0.5740726799148936
ENSG00000106546	0.873424518	0.9292261630461962
ENSG00000145192	0.459451537	0.675387519667904
ENSG00000112297	0.69390319	0.8246486116524921
ENSG00000106992	0.169258562	0.4100390946929275
ENSG00000004455	0.10555703400000001	0.3214826494136185
ENSG00000162433	0.0894476515	0.293612938544
ENSG00000142208	6.59128786e-07	4.3502499876e-05
ENSG00000105221	0.19527069	0.44095918808843154
ENSG00000148218	0.135138481	0.3667850848405215
ENSG00000023330	0.19860937399999998	0.44477324508233346
ENSG00000163631	0.132068564	0.36236052034668015
ENSG00000170017	0.175112882	0.4176229929800235
ENSG00000165092	0.260742665	0.5107911934537998
ENSG00000108602	0.236103845	0.4859858113356998
ENSG00000137124	0.8866900940000001	0.9357969556801873
ENSG00000184254	0.743181005	0.8530647592534992
ENSG00000006534	0.45126966799999996	0.6696134495657894
ENSG00000132746	0.7990937840000001	0.886638624910209
ENSG00000143149	0.0045605319	0.0465399687776382
ENSG00000072210	0.38052752	0.6157237956434973
ENSG00000149925	0.9733592790000001	0.9853146239693248
ENSG00000136872	0.436213332	0.6585791015763437
ENSG00000109107	0.5919686820000001	0.7629129157476792
ENSG00000085662	0.946520464	0.9699824428733355
ENSG00000171094	0.122553545	0.34792434981989856
ENSG00000108839	0.11136839800000001	0.3305021586415646
ENSG00000012779	0.0719665491	0.2587298214604383
ENSG00000132965	0.24243736100000002	0.4932665996210527
ENSG00000179477	0.0025173755	0.030553597681614347
ENSG00000161905	0.98372601	0.9908318573435059
ENSG00000179593	0.0005000473	0.009618948068165682
ENSG00000163295	0.014172285	0.10106245456744187
ENSG00000162551	0.598503711	0.7664790656017657
ENSG00000163283	0.014287741100000001	0.10152249509619256
ENSG00000163286	0.0122256018	0.09173667418504156
ENSG00000156150	0.277479778	0.5266115342616015
ENSG00000178522	0.30630414899999997	0.5537416950410867
ENSG00000106927	0.670659146	0.8093371409585253
ENSG00000123505	0.009290219300000001	0.0759496478120846
ENSG00000159461	9.7e-08	7.72005882352941e-06
ENSG00000104899	0.0002849256	0.006184561552941176
ENSG00000116748	0.504610138	0.7053402699001549
ENSG00000116337	0.0002925305	0.006315857976063829
ENSG00000133805	0.109830574	0.3287021565832258
ENSG00000078053	0.8966362379999999	0.9415202406006985
ENSG00000136717	0.226408031	0.4755322620814901
ENSG00000145020	0.0016233232000000002	0.022642848346391756
ENSG00000243480	0.0683145334	0.2513156241314609
ENSG00000240038	0.0620196331	0.23821877525706173
ENSG00000154188	0.352945174	0.5943415235329254
ENSG00000091879	0.0257573519	0.1446545712377724
ENSG00000029534	0.60442666	0.7697443918550475
ENSG00000145362	0.404877194	0.6340875973554548
ENSG00000151150	0.382182765	0.6166884687477638
ENSG00000166825	0.08896665320000001	0.29267027771154314
ENSG00000151729	0.475189205	0.685769915949889
ENSG00000135046	0.203735555	0.45066082710899186
ENSG00000182718	0.144781928	0.3803688322019418
ENSG00000138772	0.456562305	0.6730293793335754
ENSG00000196975	0.000243777	0.005512483805013927
ENSG00000164111	0.234912537	0.4849383281286713
ENSG00000197043	0.357791566	0.5984030805982694
ENSG00000138279	0.0016587581	0.023018458556923076
ENSG00000122359	0.572870989	0.7513638724779061
ENSG00000104537	5.0636161899999995e-12	1.2648134224744614e-09
ENSG00000136250	0.9888583470000001	0.9933245141305451
ENSG00000131480	0.0013271955	0.019787278363636362
ENSG00000138356	0.0013806257000000001	0.020270213723826716
ENSG00000164978	0.0129707224	0.09520463331211573
ENSG00000107282	0.852979492	0.9175972707347507
ENSG00000034053	0.308258391	0.5555425947692307
ENSG00000166313	0.715764533	0.8367163192301822
ENSG00000163697	0.126139558	0.3540193368518583
ENSG00000134982	0.867794262	0.9259665902886436
ENSG00000132703	0.0144386085	0.10210276182857143
ENSG00000160224	0.00028807830000000004	0.0062446452320427245
ENSG00000164062	2.33331738e-05	0.0008344436339577093
ENSG00000100823	0.14347343099999998	0.3789547137979502
ENSG00000110330	0.409797631	0.6377643909609892
ENSG00000023445	0.254378954	0.5047431648363682
ENSG00000089685	0.0362159377	0.17562782691075268
ENSG00000105290	0.238958628	0.4893708733864783
ENSG00000084234	0.330684154	0.576042423492009
ENSG00000118137	0.0021759644	0.027622328380297108
ENSG00000158874	0.878117223	0.9314111996229175
ENSG00000110244	0.0122913875	0.09194371485283019
ENSG00000084674	0.592796303	0.7632736925567011
ENSG00000130208	0.0026027254	0.03120963780974889
ENSG00000103375	0.000922419	0.015021459261785355
ENSG00000110245	0.0060988477	0.056908558193793105
ENSG00000189058	0.47693687700000004	0.686667299367917
ENSG00000130203	0.0013023772	0.019524834920775627
ENSG00000091583	0.184201945	0.42875416081238354
ENSG00000142192	0.0939507966	0.3008649178693491
ENSG00000198931	0.11779611	0.3407943054098361
ENSG00000142515	0.624187649	0.7815537505215915
ENSG00000026103	0.609764266	0.7738238792672709
ENSG00000117560	0.806738422	0.891094973779985
ENSG00000240583	0.433537003	0.656307826486295
ENSG00000165272	0.538367563	0.7288972442351568
ENSG00000171885	1.1000361699999998e-05	0.0004631921835108808
ENSG00000165269	0.926183978	0.9588793803634509
ENSG00000103569	0.411391915	0.6390439647856119
ENSG00000091262	0.11348697099999999	0.3332575871036354
ENSG00000095139	0.32998495899999997	0.5751004502279947
ENSG00000113595	0.725948319	0.8430386713114003
ENSG00000109321	0.315947979	0.5621363116230963
ENSG00000143761	0.12284291900000001	0.3483803725561572
ENSG00000168374	0.890024912	0.9382187034951305
ENSG00000175906	0.631677077	0.7859427046300951
ENSG00000004059	0.07236867599999999	0.25948619940940604
ENSG00000165527	0.158752174	0.3976396632311015
ENSG00000118520	0.743690856	0.8533261298951237
ENSG00000081181	0.0128444857	0.09457735592979592
ENSG00000067560	0.0009507577	0.015405690635928145
ENSG00000143878	0.877089771	0.9310927620564706
ENSG00000155366	0.45410425299999996	0.6713877869696915
ENSG00000115963	0.07114893580000001	0.2574920963176287
ENSG00000177105	0.348690964	0.5914144944939947
ENSG00000175220	0.12999713	0.35927826381957445
ENSG00000100852	0.009633273199999999	0.07800789210733165
ENSG00000141522	0.741092702	0.85203853923212
ENSG00000168421	0.68526392	0.8188669320026497
ENSG00000165462	0.238051995	0.4883765720015163
ENSG00000138175	0.227822355	0.4766654324458763
ENSG00000143437	0.0617641596	0.23782384187820724
ENSG00000133794	0.711247147	0.834469576579974
ENSG00000137486	0.45063567	0.6694657236596212
ENSG00000141480	0.58268005	0.7571949169041139
ENSG00000100299	0.850669937	0.9164231683704391
ENSG00000113273	0.71893156	0.8385509107795734
ENSG00000129744	0.520387409	0.716625103691603
ENSG00000156219	0.506248909	0.7068068867937053
ENSG00000099889	0.0769090228	0.26867818517685027
ENSG00000104763	0.0011957132	0.018418974872106263
ENSG00000183734	0.49397631299999994	0.6983194965492381
ENSG00000141505	0.0174760223	0.11448275945806452
ENSG00000161944	0.325396924	0.5707701760825143
ENSG00000101440	0.376386846	0.6132480513453086
ENSG00000126522	0.396961812	0.6281134372509501
ENSG00000198356	0.8532602009999999	0.9175972707347507
ENSG00000070669	0.1039549	0.31869557333836857
ENSG00000108381	0.0063322568999999995	0.05841506990249999
ENSG00000198363	0.481306151	0.6896121794634663
ENSG00000130707	0.24399617699999998	0.49494276983658164
ENSG00000152092	0.27292435600000003	0.5219078351895455
ENSG00000117601	0.82691515	0.9034052271473556
ENSG00000140836	0.0027064246	0.03200401296839039
ENSG00000162772	0.129363363	0.35835303035486615
ENSG00000128272	0.92426994	0.9577156644227455
ENSG00000138363	0.781756661	0.8771744469918452
ENSG00000149311	0.90046213	0.9437544512579394
ENSG00000142599	0.07439598389999999	0.26378973457095434
ENSG00000172238	0.0220277144	0.13189025667423518
ENSG00000177556	0.1097387	0.32859824578539826
ENSG00000163399	0.0061325172	0.05715703172169919
ENSG00000018625	0.27994172	0.5291091877528795
ENSG00000105409	0.001126824	0.017727824093023255
ENSG00000075673	0.48344353799999995	0.6905242617197149
ENSG00000132681	0.047758624000000006	0.20666551686140727
ENSG00000143153	0.0425343919	0.19345367541567748
ENSG00000129244	0.106234231	0.3229998079617977
ENSG00000069849	0.0296176948	0.15653737242773436
ENSG00000196296	0.448256384	0.6677576521354253
ENSG00000074370	0.177423555	0.4203507791845907
ENSG00000157087	0.7795727570000001	0.8762300645657322
ENSG00000058668	0.0031284236999999998	0.0356192757315568
ENSG00000105675	0.239849777	0.4905153015961708
ENSG00000186009	0.190180805	0.43514311583709137
ENSG00000152234	0.277424867	0.5265688731133973
ENSG00000164904	0.126265127	0.35406573436476685
ENSG00000165629	0.348187325	0.5909114771213546
ENSG00000099624	0.004199365300000001	0.04401607166610717
ENSG00000116459	0.24947056399999998	0.5002969462826087
ENSG00000159199	0.9619734059999999	0.9793453862437922
ENSG00000154518	0.239154194	0.48958611698196947
ENSG00000169020	0.0206457939	0.12682159743948562
ENSG00000154723	0.329602148	0.5746800338195877
ENSG00000114573	0.312486735	0.5595639625984564
ENSG00000116039	0.690593118	0.8226864059586207
ENSG00000147416	0.771928105	0.8711302256143958
ENSG00000155097	0.13494161699999999	0.3666526487349398
ENSG00000131100	0.925976835	0.9587500728945858
ENSG00000117410	0.132372631	0.3626088313603239
ENSG00000033627	3.7099897e-05	0.0012168766216
ENSG00000241837	0.08836505	0.2911312808035714
ENSG00000123191	0.2625067	0.5123282583483592
ENSG00000175054	0.512788969	0.7119010040167594
ENSG00000130294	0.38377397	0.617782488292683
ENSG00000148090	0.0159945274	0.109112246582521
ENSG00000115307	0.414984851	0.6421132222277709
ENSG00000101200	0.848820417	0.9156803336927676
ENSG00000198049	0.397014916	0.6281362479220425
ENSG00000167601	0.651652924	0.7983276898863653
ENSG00000160862	0.0001292923	0.0033533383111821087
ENSG00000172232	0.17989593	0.42330294485217396
ENSG00000166710	0.7169330829999999	0.8375998802322803
ENSG00000136881	0.650250463	0.7979341332679314
ENSG00000156273	0.10939364900000001	0.328059712811969
ENSG00000002330	0.293552512	0.5422963202647861
ENSG00000107262	0.386594541	0.619647036165844
ENSG00000181790	0.266798501	0.5162293138212584
ENSG00000121753	0.224873152	0.4741797283714286
ENSG00000135298	0.0487912877	0.20907240620142517
ENSG00000030110	0.615321892	0.7765539244859697
ENSG00000109705	0.09099841	0.29610247325338673
ENSG00000138376	0.501613077	0.7043928315319149
ENSG00000087088	0.205643408	0.4534301205317763
ENSG00000256349	7.63582268e-05	0.002249948399002174
ENSG00000125124	1.06683718e-06	6.511717464090226e-05
ENSG00000140463	0.48705516200000004	0.6939125667104247
ENSG00000105552	0.5398021829999999	0.729926563103856
ENSG00000114200	0.581714657	0.7566410056792695
ENSG00000248098	0.661943645	0.8037529019757703
ENSG00000083123	0.0007640463000000001	0.013113166730232561
ENSG00000110092	3.7126946999999995e-07	2.501216230257261e-05
ENSG00000171791	0.00048364690000000005	0.009370514401431983
ENSG00000140379	0.9429651509999999	0.9680488418694992
ENSG00000171552	0.018930809	0.12068956591378092
ENSG00000069399	0.639514282	0.7907586410204082
ENSG00000113916	0.0075356148	0.06567270096231884
ENSG00000116128	0.662713389	0.8040513065165147
ENSG00000048462	0.344739412	0.5882102494577555
ENSG00000099822	0.8682285609999999	0.9261865253873849
ENSG00000128617	0.305613659	0.5531092818553115
ENSG00000186716	0.0945617795	0.30186886589893824
ENSG00000074582	0.640600021	0.7911144702940595
ENSG00000161267	0.07973324700000001	0.2747345072775892
ENSG00000100739	0.892818378	0.9398210052650414
ENSG00000168398	0.837149855	0.9087360463849703
ENSG00000176697	0.0604470566	0.2356346724988235
ENSG00000125864	0.495439544	0.6994834519429565
ENSG00000242252	1.24842729e-06	7.344009232043479e-05
ENSG00000079385	0.40999323200000004	0.6378545529658874
ENSG00000145692	0.371135486	0.6095961710822457
ENSG00000015475	0.0340566288	0.16990530089714465
ENSG00000100290	2.04455333e-05	0.0007561587213184511
ENSG00000057657	0.0162054258	0.10956601786079002
ENSG00000136573	0.0025356114000000003	0.0306767412
ENSG00000197299	0.07673376950000001	0.2683863596729858
ENSG00000108578	0.044360097800000005	0.19873227496547158
ENSG00000160683	0.054269084	0.2218757402918429
ENSG00000106605	0.39634815100000004	0.6276976327019597
ENSG00000090013	0.76706798	0.8682456583435583
ENSG00000169594	0.13956850199999998	0.3727678339305807
ENSG00000168487	0.235557355	0.48547623804696033
ENSG00000125845	0.0174739136	0.11448275945806452
ENSG00000152785	0.0634987444	0.2413309021719101
ENSG00000125378	0.27516293399999997	0.5246676918877274
ENSG00000112175	0.7731050420000001	0.8716759348550001
ENSG00000153162	0.9825098590000001	0.9898870661324233
ENSG00000101144	0.747041905	0.8557801714231286
ENSG00000116985	0.05456041230000001	0.22245776819954852
ENSG00000107779	0.363325791	0.6022187342988975
ENSG00000138696	0.0815493333	0.2783925516103448
ENSG00000204217	0.20350527899999998	0.45045831081717785
ENSG00000168495	0.24592847199999998	0.49697360209881764
ENSG00000113734	0.9689912559999999	0.9830995458611509
ENSG00000140299	0.585284281	0.7589390293359956
ENSG00000176171	0.124797571	0.3514903674088464
ENSG00000104765	0.348080767	0.5909114771213546
ENSG00000176720	0.340646261	0.5845822527846951
ENSG00000151914	0.69026637	0.8224234815674764
ENSG00000183770	0.116014078	0.3377221194578702
ENSG00000172331	0.461928425	0.6776786760910816
ENSG00000137274	0.855010101	0.9184217002868673
ENSG00000101425	0.680400102	0.8162388101131964
ENSG00000012048	0.241672028	0.49244315343975903
ENSG00000157764	0.0141692175	0.10106245456744187
ENSG00000139618	0.0091741487	0.07530408407138524
ENSG00000137948	0.24204404	0.49297200835620214
ENSG00000185650	0.0393371707	0.18379231754969783
ENSG00000152518	0.0231015008	0.13589708948869567
ENSG00000172270	0.669557938	0.8086092443742933
ENSG00000109743	0.163616343	0.40249620378
ENSG00000130303	0.504414018	0.705271992737794
ENSG00000174808	0.810596487	0.8934244835077049
ENSG00000169814	0.24766277	0.4983334655744206
ENSG00000119138	0.0835923813	0.28188129242392024
ENSG00000102554	0.0173453922	0.1143401493135201
ENSG00000145741	0.17957694899999999	0.42279746867227375
ENSG00000124557	0.0001494485	0.0037561081207430343
ENSG00000169679	0.0073995677	0.06473027003081896
ENSG00000156970	0.0028884939	0.03357003673133047
ENSG00000112578	0.46321547700000004	0.6783409835457743
ENSG00000100300	0.0005002209	0.009618948068165682
ENSG00000108561	0.30676611	0.5542065830599755
ENSG00000149131	0.0187740328	0.12012607590437178
ENSG00000173372	0.139154743	0.37227161103114187
ENSG00000173369	0.103666375	0.3182918427571861
ENSG00000159189	0.142820995	0.3781542196379648
ENSG00000125730	0.766459353	0.8682225671742134
ENSG00000123838	0.051421610199999995	0.21584313940206823
ENSG00000123843	0.16377380800000002	0.40262591780529905
ENSG00000149260	0.594560858	0.7643675228346133
ENSG00000106804	0.000510389	0.009750050360470589
ENSG00000197405	0.762121191	0.8654496620384643
ENSG00000039537	0.12139937599999999	0.34615915778830963
ENSG00000112936	0.32222298	0.56846814118005
ENSG00000157131	0.743848381	0.8533782530728468
ENSG00000021852	0.146954335	0.3829776216789727
ENSG00000176919	0.369244581	0.6074656050258386
ENSG00000164823	0.32257058	0.5688959305757114
ENSG00000113600	0.870804282	0.9277693235834646
ENSG00000149823	0.0195276096	0.12284008890569546
ENSG00000149792	0.0160757195	0.10925298526663875
ENSG00000174276	0.0160207975	0.10915134061862415
ENSG00000066382	0.29983880399999996	0.5488368457434046
ENSG00000124920	0.19261078899999998	0.437987222717647
ENSG00000134825	0.15015340300000002	0.38766850009411763
ENSG00000134780	0.328351066	0.5734840692314974
ENSG00000184922	0.538020791	0.728656704693578
ENSG00000168675	0.0100957901	0.08070667063692762
ENSG00000183255	0.970136338	0.9836835247561356
ENSG00000160226	0.0008941282000000001	0.014641865393951611
ENSG00000142188	0.275491728	0.5248216720797466
ENSG00000186732	0.36309610600000003	0.6020051242295518
ENSG00000133742	0.20996645	0.45817302591776404
ENSG00000104267	0.257312022	0.5073899069905271
ENSG00000164879	0.211128177	0.4591429023976436
ENSG00000167434	0.437098556	0.6591800255634405
ENSG00000174990	0.0045687042	0.04654958208827587
ENSG00000131686	0.117689799	0.34060812416470587
ENSG00000168748	0.032324904	0.1645742055014111
ENSG00000178538	0.108018781	0.32610504431312753
ENSG00000107159	0.80307466	0.8888622387183858
ENSG00000063180	0.0047393793	0.04782384233362337
ENSG00000074410	0.39641610200000005	0.6276976327019597
ENSG00000141837	0.11586888	0.33762511408470924
ENSG00000148408	0.35766592	0.5984030805982694
ENSG00000157388	0.634572018	0.7871835620352968
ENSG00000198216	0.016903720900000002	0.11238690111891893
ENSG00000081248	0.084851074	0.28421005506757424
ENSG00000153956	0.5114239770000001	0.7109752282363216
ENSG00000067191	0.38661151	0.619647036165844
ENSG00000165995	0.542344187	0.7314572510999253
ENSG00000182389	0.264662073	0.5141861214823501
ENSG00000108878	0.002015769	0.026287570669879523
ENSG00000178537	0.6639053229999999	0.8046677540262765
ENSG00000084774	0.47443609200000003	0.6853153371629893
ENSG00000104327	0.619281099	0.7786291907428571
ENSG00000172137	0.0020637289000000002	0.026677749061146498
ENSG00000110680	0.202115488	0.44877632884199015
ENSG00000175868	0.0358363575	0.17456918702970295
ENSG00000004948	0.351103582	0.5928775618670827
ENSG00000122786	0.289407097	0.5384128950288726
ENSG00000178363	0.36980856100000004	0.6082175638966985
ENSG00000179218	2.7501905800000005e-06	0.00014265844810504796
ENSG00000128595	0.438708384	0.6602434982063212
ENSG00000152495	0.0073748795	0.06464691975283324
ENSG00000070808	0.158953078	0.3977664219457627
ENSG00000058404	0.631667539	0.7859427046300951
ENSG00000145349	0.9603560959999999	0.9788036142282485
ENSG00000148660	0.09281984160000001	0.29907182937439974
ENSG00000164615	0.41867499799999996	0.6452531721245136
ENSG00000164047	0.316867706	0.5631653983701433
ENSG00000127022	0.130759362	0.36044295440271645
ENSG00000042493	0.17030284199999998	0.41136168943826235
ENSG00000014216	0.199671082	0.4458615991406959
ENSG00000162909	0.0002392088	0.005447116517251052
ENSG00000092529	0.8678850490000001	0.9260026060040745
ENSG00000126247	0.929577535	0.9607626747889745
ENSG00000105519	0.216099049	0.4648978613441102
ENSG00000116489	0.785295045	0.8788607991292124
ENSG00000198898	0.0149567798	0.10458151457054264
ENSG00000153113	0.53276305	0.7252871835511606
ENSG00000077549	0.17734888399999998	0.4203507791845907
ENSG00000110619	0.053941206299999996	0.22123979004000002
ENSG00000137752	0.549182641	0.735505185125464
ENSG00000106144	0.368183999	0.6066931194776257
ENSG00000164305	0.648316926	0.7964644075768765
ENSG00000196954	0.630779665	0.7852582917451312
ENSG00000137757	0.49053402799999996	0.6960592972039853
ENSG00000138794	0.259906664	0.5100742894601716
ENSG00000165806	0.016116829699999998	0.1093492883448391
ENSG00000064012	4.17923585e-10	6.282784561166666e-08
ENSG00000132906	0.156584001	0.39497338128529275
ENSG00000003400	2.82290973e-07	1.967071346621459e-05
ENSG00000143318	0.0081070059	0.06920365288769717
ENSG00000118729	0.0734327807	0.26163385765398284
ENSG00000036828	0.43141656700000003	0.6544585758127802
ENSG00000121691	0.7637151670000001	0.8663299859408928
ENSG00000105974	0.164642122	0.4038990643774724
ENSG00000105971	0.12246587800000001	0.3477362705855195
ENSG00000182533	0.7678638309999999	0.868695762082776
ENSG00000124813	0.0092258354	0.07559270990736629
ENSG00000159216	0.11173085	0.33083732488977957
ENSG00000079102	0.815036985	0.8963584968136558
ENSG00000129993	0.024337005699999997	0.14022786928119021
ENSG00000020633	3.2727513e-05	0.001104238584365975
ENSG00000067955	0.0142196045	0.10120380972930354
ENSG00000170099	0.0255676748	0.14455003416183207
ENSG00000110395	0.3774989	0.6138395458702183
ENSG00000114423	0.301947895	0.5504632857871099
ENSG00000102924	0.967923407	0.98274529519745
ENSG00000149257	0.16296065	0.40118712864291134
ENSG00000159228	0.310921703	0.5578654845737651
ENSG00000159231	0.251262437	0.5020143990166113
ENSG00000160200	0.05566132309999999	0.22447025381311472
ENSG00000185972	0.503601536	0.7051231557394002
ENSG00000171097	0.723101333	0.8415752346079978
ENSG00000187094	0.256271243	0.5064444304096386
ENSG00000163394	0.025184527400000004	0.14292065252233485
ENSG00000110148	0.0834515478	0.28186380904530894
ENSG00000001631	5.12666121e-09	5.404965675685715e-07
ENSG00000145386	0.0007609446	0.013087602251694915
ENSG00000134057	0.0529570452	0.21901487330420166
ENSG00000112237	0.15556884	0.3942275146308725
ENSG00000112576	0.292089166	0.5408378049066667
ENSG00000105173	0.00024042490000000002	0.005452892346368715
ENSG00000162063	0.0591669009	0.23237392428940493
ENSG00000113328	0.24304055	0.49411549834710744
ENSG00000138764	0.004572960300000001	0.04654958208827587
ENSG00000134480	0.186221685	0.4305495516087142
ENSG00000082258	0.0079599292	0.06827121526212361
ENSG00000146731	0.38951936	0.6220968255911863
ENSG00000158477	0.397871963	0.6285734349779118
ENSG00000158485	0.224328258	0.4735656737599792
ENSG00000158481	0.246367115	0.49739075841084307
ENSG00000158473	0.542553343	0.7315398040508222
ENSG00000158488	0.5922892129999999	0.762964746292288
ENSG00000116824	0.317906402	0.564373436721548
ENSG00000167286	0.426301072	0.6507851427549121
ENSG00000198851	0.7639152370000001	0.8664593440790779
ENSG00000160654	0.34284458	0.5869008177779652
ENSG00000198821	0.47799861200000004	0.6873459437403241
ENSG00000110448	0.707371344	0.8321756260188352
ENSG00000073754	0.48280078200000004	0.6903156326449454
ENSG00000013725	0.15414561300000001	0.391890337668389
ENSG00000173762	0.378754039	0.6148835693634636
ENSG00000153563	0.483136385	0.6903976854598257
ENSG00000172116	0.420655868	0.6464434776320273
ENSG00000170458	0.7784609570000001	0.8757319796233632
ENSG00000177455	0.288870401	0.5377938115624356
ENSG00000156738	0.7649575259999999	0.8671263277341338
ENSG00000149516	0.313950587	0.5599612472802723
ENSG00000012124	0.0782879107	0.27152499414156345
ENSG00000178562	0.6603391270000001	0.8031981813055722
